ICAO,Altitude,PosX,PosY
848582,28775,-89.18077,-74.88556
818181,22800,2.27319,178.39387
81847F,24375,96.80189,-97.36908
78867E,26375,90.79553,88.23669
7D8680,24375,5.27637,10.71053
878382,24375,267.72071,-81.21368
7F8B7E,23975,-2.2791,1.57038
7A8380,24400,266.24117,-89.65118
7E8480,24000,267.73531,-90.35156
7D7F7F,25200,267.71494,-91.07391
7F8186,24800,0.77761,-1.43632
7E8A7A,24775,90.75377,95.96832
848081,23200,179.22244,87.55005
7C8381,23575,182.23744,-91.07391
7F7F7D,24000,183.82259,91.78528
7D8481,25200,3.74707,1.60326
7F8086,24800,87.78227,93.87543
808285,25600,89.25874,-81.91681
7E877F,24800,-0.76465,-175.36973
767E81,24775,90.75973,91.04645
738577,25200,-83.29985,162.83157
818685,26400,0.77761,-13.76506
879384,24800,185.33519,-88.23944
81838E,25200,98.32915,-82.60895
838A83,24425,-3.75879,-10.69594
778879,23600,-0.87003,169.0896
79827B,20400,-83.25183,-162.49219
8A8585,25225,86.23742,-44.11835
858585,28800,6.84087,1.55517
7C8A7B,24000,6.78396,-4.66104
7B837C,22000,-89.25284,79.81293
7D9080,24800,-87.7175,-81.16699
7A807F,24400,174.67699,76.30005
7A8A7F,24025,-2.24707,4.6306
75847C,22800,-0.8432,172.22324
798481,24000,93.76328,-93.81775
86837D,25975,-86.08226,-44.47266
758A7D,22800,90.75978,89.6814
7F7F84,24800,-87.69715,-86.14929
7A8580,24775,-87.73295,90.33508
838D82,24375,2.28516,10.77148
82847F,24400,176.20619,-91.75781
7B8480,23600,0.71798,178.45443
7F7F87,24800,171.63107,98.09967
828080,24375,267.782,98.0722
7E8485,26400,177.7148,95.25696
8B8585,24400,84.74139,-162.76849
85857E,24775,95.39545,96.65497
7A8977,23975,96.74103,86.83319
7E8A7F,23600,180.742,89.65118
7C8B7C,25175,84.72959,-157.41142
828081,23600,89.22826,-91.05469
827F7D,22375,86.24702,30.35248
7D8A84,24400,267.75293,89.64569
927E7E,23975,3.81715,178.49269
7F7F80,24375,90.76569,89.64569
7E827B,23625,-2.29689,178.45443
858885,27600,90.76569,88.94531
7D9579,24000,-2.26437,-10.83876
72827F,21600,6.8078,-172.30805
7D8179,23225,-78.5799,9.03488
807F7F,25600,-86.18337,47.29614
808486,26400,-86.23535,154.10889
83818C,29175,3.8879,-175.35089
7B7F80,24000,0.70042,10.66218
6F8379,23200,177.65918,-91.06567
6E8B7B,24375,83.11483,-18.90308
7B847F,24000,179.19902,88.28888
83897E,25200,269.31796,91.06018
8A8182,25600,90.7706,-89.60175
838580,24000,182.23567,84.77051
789072,23175,176.20138,86.1438
838E81,26825,96.82942,92.46918
81828A,27200,180.78361,-91.76331
839182,24425,90.73581,84.04541
7C7F81,24000,266.15332,-92.45544
6F817C,22000,176.12398,-97.38556
7E8079,24000,269.22854,90.41473
828588,27200,266.24121,91.05194
7E8081,28000,-83.11826,-164.12201
777F7E,24400,180.69433,76.29181
807E80,24425,174.70638,-98.77258
858C7F,24800,5.3351,4.62999
878482,24800,0.77766,1.55859
828280,23600,267.74149,84.03992
778679,23600,-2.36417,172.16437
7C817F,24800,-89.24712,-90.35431
808988,23600,92.25578,86.13007
7F8186,24800,0.75293,172.37884
7E827F,24400,2.24707,7.62116
7F827F,24000,-87.7445,91.04645
837F84,24000,-81.75293,11.20605
818281,21975,95.27642,90.35156
7F8281,23600,89.21777,91.76056
808080,24400,177.70907,89.66766
7F8781,25175,90.76583,-89.63196
7B8081,24000,-0.77055,178.48053
828580,25600,266.19538,-86.1438
8E7C7D,23575,95.35236,-86.8222
808083,24400,264.74702,-89.65118
7F8080,24400,84.75293,-17.92969
848881,23975,92.27019,95.97656
807F80,24375,-2.29712,-10.86818
867D7F,24400,3.75293,7.63308
818683,25200,90.75288,89.64844
848182,24400,177.73873,-84.73206
7E8780,24400,-89.25293,88.24219
7B7D80,24775,96.84077,91.05743
7E8181,24400,90.74121,89.64569
7C7D81,24375,90.75373,-91.06293
7C867D,23600,267.72968,-92.44995
7C8482,24775,90.75964,-89.66766
7C7F80,24400,92.24716,-90.35706
75817F,24375,-89.16285,98.78906
807E7D,22375,-2.25883,178.46862
7F807F,24400,266.24121,89.64844
7E8581,23575,87.69402,-88.94531
787B81,24400,182.25293,87.53906
7C847F,24375,90.75987,-88.94531
7F7F83,25200,179.21643,84.7348
7F8081,24375,267.70884,90.35706
7D8080,24400,89.19264,88.93982
867F7F,24400,182.25293,89.64569
7B857E,24400,0.73549,7.64532
858581,24000,-87.75865,-87.52258
7C8381,25200,182.25879,-92.44446
81817C,24400,267.75874,-90.34332
7F7F7E,24400,-86.20725,133.41934
767B84,24000,90.74117,-89.64844
7D7D83,24000,266.24702,89.64844
7D8280,24800,92.25874,-89.65118
7E7E81,24775,-0.75978,1.54571
7E7F7F,24800,0.74117,-4.6063
798081,24775,176.18341,89.64844
7B877A,24375,2.28781,4.63018
7E8184,24400,180.75293,88.23944
7B7C7F,24800,180.74117,-89.65118
7D837F,24375,-0.76574,-175.38726
7A8181,24375,177.71768,86.13556
7D817E,24800,182.2706,-89.64844
7E8585,25200,180.77628,95.27069
837E80,24400,-3.75695,-7.71624
79837B,21575,-6.86767,169.20446
85838C,25175,186.86743,89.65118
818081,24400,83.17442,18.49164
78827F,24800,90.74702,-88.98926
7F8C8C,25975,180.78347,-91.05743
8C8186,25175,179.2283,-91.05469
787F7F,24425,89.19452,-93.83423
858E7F,25200,180.76625,86.14655
7F9182,24825,90.71786,-81.8866
7A857F,28400,-87.71182,95.30914
7C9186,24425,185.30668,100.91217
858D7F,23575,182.26405,105.77637
7F827A,25150,-8.25613,175.47202
787F80,29200,188.34137,90.40649
779A85,28375,90.77775,-103.69446
768F80,25950,180.73571,87.48962
7D8095,27600,86.25515,138.01025
908382,23200,95.33624,81.95801
7C9C80,28000,92.34465,-88.25867
7D827A,26350,264.78275,-84.01794
7B8681,25200,182.27319,-85.40222
7D8480,24375,-0.7717,-1.55783
7A8184,27175,-2.25527,1.55774
768584,24400,0.74121,-169.31617
7C857F,24375,266.21325,-86.12457
807E7F,24000,6.82577,1.53349
7A827E,25175,90.75368,-96.68793
7E817E,23600,93.82254,89.67041
848783,24375,267.70902,89.66766
7E8180,24375,180.76564,-89.65118
787E80,24375,90.76569,90.35156
838081,24400,-3.75293,1.51942
838482,24800,-87.73531,96.67419
7F8087,25200,180.76469,95.9903
858683,24775,-87.70889,-85.43243
7D8184,26400,-86.21187,30.11627
828682,24400,266.21191,88.93982
7F7D81,24400,-89.25879,-90.35156
858283,24000,92.28218,-84.02618
7F7E80,24800,-5.25302,-7.63312
858382,24375,90.7892,-85.42694
80807F,24775,267.7148,-90.35156
7B827F,24375,176.17746,-89.65118
7D817F,24400,264.68783,93.16406
7F8180,24375,90.75969,-89.65118
7E817F,25975,177.74459,-90.35156
7C8D79,24800,180.74702,89.64569
797E81,24375,180.75969,-91.05743
7C8281,24800,266.24702,-89.65668
7E8281,22775,182.24326,92.46368
807F7E,24375,-0.76569,1.54566
828C7E,23975,96.78373,-92.46368
838E7F,24800,258.67067,-94.57855
7E7D84,23975,-0.7717,178.44221
857B82,23975,2.18262,-172.47418
867A81,23600,90.74707,91.05469
807F7D,24400,180.74702,88.93158
7F8581,23575,263.18234,-89.64844
7D8F80,25175,-84.664,-22.41211
7C7981,24400,180.74702,-92.46368
757A87,22800,-0.74139,175.44235
84807D,23200,182.36975,-85.40771
758186,24000,177.72653,-91.03271
937B8B,22800,84.74084,-163.33429
6D7F85,22800,266.15348,93.88367
7B7980,22400,264.70566,-91.71387
78827C,21200,-89.21657,86.10535
7D7E77,22775,266.24309,81.24115
788386,23600,90.74763,93.20251
788085,23600,92.27609,100.91492
7D7783,20825,264.66991,98.06671
7D8584,27175,3.75293,166.12203
7F8F7E,24400,-89.25906,-81.22467
82827E,24775,90.75969,-89.65393
848184,24800,180.74707,-89.64844
7D7F86,24375,267.70879,-89.6814
7F7B83,22800,96.7999,-93.1366
837C8A,23575,264.75929,-91.73584
728285,25575,266.10604,-95.97107
7D7F8C,23600,-9.85292,-7.65529
778886,24025,185.2121,105.08698
7D8187,22375,266.2666,-86.81396
797F81,21600,0.8014,1.58279
817B84,24400,269.22345,86.11633
17B847,35625,30.17791,-166.38536
818181,24400,-89.25298,-90.35431
818D80,24375,182.29079,-81.9223
807E7E,24775,5.31729,175.45357
868680,25600,90.74702,-89.64844
73837B,25175,-0.7717,162.92493
76807E,24775,2.28483,-1.54557
728281,25575,182.28516,90.34607
7D8780,24800,182.25288,-90.35431
7A857E,25575,266.18346,90.35156
7C8C79,24375,90.7655,-78.40668
7C7D7E,24775,84.75929,22.93877
7C877F,24375,-89.21662,99.48944
77877F,25575,182.29111,90.34607
73827D,24800,2.25288,-1.54335
888281,24375,-89.21676,-86.83044
828180,22400,173.17685,91.75507
877D84,24800,180.73531,-90.35156
887F7F,24375,90.77028,-89.63196
767E7F,24775,-12.85587,178.43956
7E8A7F,24000,-2.25883,-178.49245
7B887B,24800,-2.24126,-175.42973
727E81,24400,3.84082,-178.40912
81857E,24375,-86.18351,-46.23184
798979,24800,92.25293,-90.35156
7E7D81,24400,182.24702,-90.35156
73837F,24800,6.74712,-178.46862
7F8A80,25175,176.23676,90.34607
807F82,26375,267.75288,89.64294
7F837E,24800,264.75288,90.34882
7D7F7D,24800,0.74707,-4.60616
8C7F7F,24400,180.74707,90.35156
7F7F81,24775,5.34196,7.76468
818680,23575,-83.21627,-17.78961
828480,23175,96.772,91.75781
858C80,25175,96.85547,-89.65118
807A82,24400,-87.74712,-90.35706
7D827C,24775,-0.76569,178.46641
778C81,24400,182.25879,89.64569
7D857F,24375,-2.21214,1.65056
818C80,23600,89.23531,-89.65118
7F7D7D,21975,87.69692,-90.35156
868B85,24400,2.27046,-1.53134
85827F,25175,90.75973,-90.3598
838D82,24800,-89.25298,-90.34882
827E80,24375,267.70889,-90.35431
7E8381,24775,267.71484,89.64294
7E8181,24375,90.76569,89.64844
7D8081,24775,267.72076,-89.64569
7F7D7F,24400,182.24121,90.34882
798580,24775,-6.76623,1.56991
7C7A7F,24375,267.71484,91.05194
8D8381,24375,3.81021,-178.46641
777F7E,24375,-87.75902,-90.35156
738283,25200,174.74117,-90.35156
817E7F,24375,176.1775,90.34882
838A80,24375,-89.22272,98.08319
7F8180,24400,90.74121,86.13831
898482,24400,267.75879,-90.34882
828281,24775,-2.26742,-10.81973
807F80,23575,180.72935,90.35431
80857E,24800,90.75293,88.94531
7F7E80,22775,0.74176,-178.45434
807E7F,24400,92.24707,89.64844
808D80,24775,182.29679,98.77808
807E80,24775,-5.26459,169.19248
888986,24800,183.77046,-89.65118
838080,24375,269.26396,93.16132
777F80,24775,261.70253,92.46094
768282,25600,90.74117,88.94257
7D8B80,23975,-89.28831,-91.06293
858681,24800,-87.74121,89.64569
838B81,24375,2.28478,172.35645
7E7F83,24400,182.24707,91.04919
80857F,24775,90.75969,-90.35431
828E81,24375,-2.28548,166.18578
88877F,25200,-89.24707,89.65118
7E7F80,24375,-6.79602,-1.48495
857E80,24775,182.2792,90.34882
7C8281,24375,2.27291,-178.45424
7B8681,24400,182.25288,-89.65118
7D8A80,24400,-89.25883,-90.35431
817D80,24775,-86.18857,30.58685
878A83,23975,90.76564,-89.64844
837E7D,24775,182.29111,88.94257
80807F,24775,-0.74144,178.46871
83887F,26375,87.72676,-88.25592
7F8188,25200,266.26451,-86.85791
7D877F,23200,266.15963,-89.64844
808081,24000,-89.24618,88.97278
7F8084,24800,177.7413,-92.43896
817E8C,24800,180.78799,-86.13281
828180,24000,173.13853,89.65118
877F7F,24775,182.28511,89.64844
858080,24375,87.7384,93.87543
887E7F,24775,84.66991,-22.41211
7E7E80,24375,90.76564,-88.94531
7A8483,25975,-0.69443,175.32248
847F7F,24775,-0.75978,178.44212
848381,24375,-2.25564,169.22895
74867C,25200,86.17192,-47.9924
7B7E80,24375,182.31734,93.86719
7E8580,24400,-89.25293,90.34607
7E827E,26775,84.72349,-157.94014
7F8A7C,24375,180.77738,-79.80743
857E7F,24375,90.68814,-91.76331
817C7E,24800,-89.24126,-89.65118
7F8B7F,24400,-3.75293,-178.45675
7F7C7E,24400,2.25874,-178.48058
838280,23200,174.6709,-88.24219
76807F,24375,267.7527,91.76331
7D7E86,25175,186.8231,86.84143
7A7B82,24400,-2.25883,-1.53143
767F80,24800,182.24702,-90.34882
7E8386,25175,90.75973,-90.35156
797C80,24800,180.74707,88.94257
878782,24375,269.25847,95.97382
887D7F,24775,92.29102,-91.75781
84837F,24375,89.2459,-86.83319
7B7E81,24375,182.28511,89.64569
7A8379,23975,-5.30039,-13.94705
778187,26400,269.20605,-91.77155
78817D,24800,180.74707,89.64844
79867F,24775,180.70606,-99.49219
818581,26400,180.75973,-90.3598
7E877D,24775,180.71773,-92.46368
808A7E,24775,2.2791,1.52123
7E8087,27175,87.74459,-89.65118
7B8180,24400,185.28236,-84.00696
798881,24800,174.74707,88.94531
837F85,24800,90.74707,88.93982
798384,24800,186.74702,-89.64844
7B8D82,25975,266.20134,89.64569
748586,24800,168.58018,95.25696
838087,24800,183.75293,90.34882
8D8283,24000,90.75288,-90.35431
807F81,24800,90.74702,-89.65118
7A8A79,25175,-5.23466,178.47887
797E83,28000,179.26479,88.95355
76877A,24375,-8.3869,-13.95946
7C857D,24375,182.27319,-89.65118
7B817D,25975,6.81143,7.68089
818084,26000,183.83482,93.15308
7A847C,24775,-0.76574,-1.55783
848A7F,24400,86.25293,30.11627
778578,25975,-5.24658,178.47877
7C7F80,24400,-87.72071,89.64844
818481,24400,92.24702,-88.94806
7F8281,24375,-0.75978,178.45434
7B8982,25600,-87.74121,89.64569
828284,24800,-89.25298,-90.35156
797F7E,27175,266.24314,90.36255
877F84,25200,-11.37229,-14.1675
808585,25175,176.27019,90.34058
818384,25175,90.75969,-90.35431
848184,25175,180.75969,89.64844
787E7C,24800,174.75288,-89.65118
79867B,24375,176.18937,-90.35431
7A807D,24375,-2.29116,172.24749
778480,24400,90.74702,-89.65118
7F837F,24800,180.74702,-90.35706
858283,25175,182.28511,-90.35156
858182,25175,-0.75978,-175.33881
7B837C,24775,-89.23431,89.6402
868383,25175,180.75373,-90.35431
75847C,24400,96.75874,-90.35156
808582,24775,182.29107,90.34607
837D7E,25175,180.78804,90.35156
897E7E,24375,182.28511,89.64569
7E7E7E,24375,96.85542,-90.35706
848082,27200,177.72949,82.60345
878484,22375,185.32953,95.27344
7F8A83,23200,5.24121,1.50745
757D7E,23575,90.76564,-91.05743
7E837F,24800,90.75288,90.34607
7A8980,24375,90.75969,-90.35431
7E7F7E,24775,182.28516,88.93982
818483,23175,-2.30327,1.49698
858381,24375,-2.2852,-4.64911
83848A,23600,266.24121,-100.19531
827A81,24775,182.25288,84.72107
807F7E,22775,90.74117,91.05194
7E8080,24400,180.75288,89.64569
7E817F,21975,86.19424,150.35156
788080,24800,0.74702,4.5584
7F7F7F,25175,90.76564,-91.76056
7C8B79,24800,90.75293,88.94531
797F81,24800,-5.25879,1.53124
79877D,24800,90.74702,-90.35431
7F847F,24375,182.29107,-91.05469
7A8480,24400,92.25288,90.34882
8B8586,24375,176.25256,90.35431
858680,23200,84.65918,18.20984
818386,24775,182.27915,-91.05469
79827E,24775,-89.22868,-91.05194
798680,24775,92.25252,-90.35431
788981,24375,93.79228,91.04645
817E7E,23950,180.77156,-89.64844
8E8385,26375,182.23744,79.09882
7F8283,25600,177.74702,-90.35156
838680,24375,-86.21931,132.70798
7C887B,24775,267.72945,87.53082
7B7F80,24800,6.75293,-169.32809
818282,24400,90.75288,-88.94531
82807F,24400,0.74702,-178.46866
7F898D,25975,78.69434,-8.78806
778770,24775,3.84033,-178.43014
768986,27200,-3.78209,-172.35514
7A8781,28400,179.19907,76.29181
748281,20425,89.26474,-79.11804
777A7D,21200,-89.26474,-89.69513
6E8081,24400,171.63597,-105.15839
778E83,24400,90.71211,94.57581
83807F,22800,-86.21187,146.15753
747A85,26775,-0.77051,-178.4696
7B7C81,20425,90.71811,-84.72931
7D897D,25175,86.23099,135.52734
7F887D,24400,-89.22359,-82.6062
807B80,24375,3.8103,178.42981
78857C,24400,89.24707,-89.63196
7F8186,24800,0.78357,178.52736
808281,24000,93.7927,87.55829
7E817F,24375,176.18346,-91.05469
7E807F,24400,180.75293,89.64569
7E8480,24775,182.28516,90.34882
848E80,24800,2.25293,-1.51956
7B807A,24375,84.65804,22.58652
817F80,24750,182.29698,88.93982
887F7E,24775,90.75973,90.35156
7F7E81,24375,182.29111,90.35431
848280,24800,92.25874,-89.65393
838680,24800,182.24702,-89.65393
78837D,23975,-87.70889,86.83594
7E8481,25175,-89.28212,-95.97656
7C7F81,24775,266.19538,90.34607
73857C,24400,96.78809,101.59607
81897E,23975,90.7716,-88.93433
7E837D,24775,182.29717,88.94806
7F8B7F,24375,2.21337,-178.47868
7F7F80,24800,90.74121,90.34882
7F7E85,24400,180.75293,-90.35706
817F81,24775,-86.18346,44.47266
808583,24400,92.25293,89.64569
83817C,25150,92.3088,76.99768
6F8C7F,23625,0.72999,175.40014
7F857B,23600,183.77673,83.35876
84877D,20800,-84.68778,-158.46474
868380,23200,264.72377,90.41473
8A8581,24800,87.76857,94.61151
898486,24800,267.85245,100.19531
7A857D,24400,8.28607,-4.67298
748678,21975,5.25861,169.1496
82847D,25600,269.25902,-91.72485
6F867F,25225,183.74716,98.81927
7E8681,22800,-2.32077,-178.50198
7A867B,24000,-2.29098,10.6744
89848F,25200,188.3465,98.77533
888381,23200,269.21061,86.84418
7B867B,23600,6.77815,1.49769
7A8580,25200,180.74739,-88.93158
7F8F81,24825,269.21662,-88.22571
818581,24000,-87.73521,88.24493
7C8781,24375,269.23494,89.64294
878886,24375,-86.18351,-44.82559
867D7F,24775,267.7148,-90.35706
8D8483,24775,5.29425,-166.22239
84837F,24375,180.74084,90.35156
8B8182,24000,-5.24121,-10.68388
7C8580,24375,266.20734,92.48566
7C837F,23600,179.23426,-90.33508
7C8381,24375,-87.70316,91.73859
808085,24400,86.2354,-149.8819
7D8380,24775,176.21312,-88.95081
7F7F7F,23200,182.24121,86.14655
78857D,26000,-86.22354,150.11536
808187,24400,92.25288,-93.84521
7C8080,24775,171.61878,-90.35156
7D8685,25575,-5.30013,169.32795
827D82,24350,182.24317,-86.16852
7C897A,24800,264.74721,84.72931
838A81,24375,90.75377,-94.54834
7A897D,24775,180.75987,89.67865
7F8089,25200,-87.73553,-85.44617
7E8B7D,25975,-89.20456,88.94531
7D8186,25575,-87.7208,91.76056
380818,26275,24.07323,12.84234
7D8381,24400,264.69434,89.64569
81867F,24400,-87.78209,87.54456
828781,24800,180.75888,-95.96558
807F8A,27175,89.2581,-87.54181
7E7E7E,24400,182.2939,-86.13281
7D8180,23575,-89.27616,-89.6402
7A8181,23975,177.73253,-88.24768
7F8480,24775,171.65477,91.05194
7D877F,24800,-87.75893,-89.66766
7E8182,23575,-86.22527,44.82147
7C8885,25200,-2.2354,-1.44796
858183,25175,84.69975,-157.75887
838084,24000,183.70605,88.93158
828288,24800,-5.25302,172.39038
818282,23575,90.72398,90.35156
7D8280,23600,92.29107,-89.65668
808080,24400,0.74702,-178.48058
857D7F,24000,-87.75298,89.64844
7E807E,24400,90.75874,-91.76056
7F8080,24400,-2.2792,-1.52161
7D7E81,24800,-5.24712,-1.51947
808482,24775,182.28511,-94.56757
7C788F,24800,180.72999,92.43073
758186,25200,263.18871,-97.41577
817F84,23600,3.80553,1.49633
897A7D,24400,6.85231,10.66018
718F83,27975,176.20619,-102.99408
757F84,23200,83.25284,15.18173
827D81,20800,90.76437,96.69067
768F7C,27200,182.24139,-92.48566
7A7A84,25575,96.83478,90.3598
788083,25575,176.22517,79.84039
857F86,21600,2.26719,175.36325
7C7C81,21600,183.82236,-97.36359
7C818D,25600,179.22234,100.20905
757A85,21200,87.70856,-91.05743
76847E,21600,87.65488,-85.43793
788B7E,25200,174.70042,88.93158
7D8182,24000,267.72368,-91.05743
7D8181,23600,264.71182,-90.36255
818181,24375,0.78343,-178.43019
808288,25575,-0.74782,-1.56958
7D847F,24775,-87.66722,90.35706
79867D,24775,90.72389,88.21472
7C8686,25200,86.21917,136.22772
807D7E,24800,90.75288,89.64294
7A8C7E,24400,-87.75298,-90.35156
837E7F,23975,-0.82329,-178.4925
808B80,24775,84.66395,157.41211
807C80,24775,5.336,-178.44221
7B7D80,24375,96.86729,-90.35156
7B8580,24800,182.23763,-92.46918
7F8581,24775,89.22239,83.32031
7D8581,24775,264.68164,91.75232
828281,22400,-2.33492,-178.46866
8A817F,24375,182.26442,-89.64294
817F81,21600,267.7002,91.75507
7B8889,26000,92.27069,92.50763
898387,25200,0.77087,-172.45016
838883,23200,263.20998,-83.30109
758C80,25600,-84.71134,-23.63708
808185,22800,182.24959,89.70612
79887F,24400,92.28804,-97.35809
718A7B,23200,258.65337,88.2312
7B8278,21200,-2.26474,166.05155
7D8683,25150,-87.78048,-96.68243
72897F,23625,183.75104,98.08319
7F8B88,23575,9.81116,-178.51396
7F837A,26350,-5.2348,178.50264
738781,24800,3.80557,17.08258
888286,26350,93.77032,-93.2135
8D7C87,24825,90.78822,94.59229
7D807B,23550,2.31472,-13.72907
7F817F,26775,-86.18289,150.5658
7B8183,28400,174.71222,87.57202
848D7F,24800,8.35858,7.6334
71877E,27200,80.23045,171.20911
7A7F7D,21575,-0.73018,-169.13783
757F77,21200,183.79834,-98.79456
8C808D,24800,8.41688,-10.60204
73847F,22400,185.33009,86.16028
78807C,27200,5.29994,-178.49227
808986,25200,-87.7121,-80.52155
7E8482,24775,90.75969,-91.05469
788580,25175,-2.2852,175.35094
878887,24375,0.76527,-178.44231
7F8180,24000,-89.24623,89.66492
